sale_id,date,product_code,quantity,unit_price,discount_pct,discount_value,total,payment_type,seller_name
3753,2025-08-15,P004,2,900,9.49,170.82,1629.18,dinheiro,Carla
3754,2025-08-15,P005,2,180,0.84,3.02,356.98,dinheiro,Diego
3755,2025-08-15,P004,1,900,8.89,80.01,819.99,pix,Ana
3756,2025-08-16,P003,2,250,12.68,63.4,436.6,cartao_credito,Bruno
3757,2025-08-16,P002,3,50,5.41,8.12,141.88,pix,Diego
3758,2025-08-17,P003,3,250,2.31,17.32,732.67,cartao_credito,Bruno
3759,2025-08-17,P001,1,3500,8.58,300.3,3199.7,pix,Ana
3760,2025-08-17,P003,1,250,4.33,10.82,239.18,pix,Diego
3761,2025-08-17,P004,2,900,13.0,234.0,1566.0,cartao_credito,Ana
3762,2025-08-17,P005,1,180,8.92,16.06,163.94,dinheiro,Bruno
3763,2025-08-17,P005,3,180,5.66,30.56,509.44,dinheiro,Ana
3764,2025-08-18,P005,3,180,11.25,60.75,479.25,cartao_credito,Carla
3765,2025-08-18,P001,3,3500,8.53,895.65,9604.35,pix,Carla
3766,2025-08-18,P001,3,3500,3.62,380.1,10119.9,dinheiro,Diego
3767,2025-08-18,P004,1,900,6.85,61.65,838.35,cartao_credito,Bruno
3768,2025-08-19,P004,2,900,3.65,65.7,1734.3,pix,Diego
3769,2025-08-19,P002,2,50,12.06,12.06,87.94,cartao_credito,Diego
3770,2025-08-19,P002,3,50,8.79,13.18,136.81,dinheiro,Diego
3771,2025-08-19,P002,3,50,2.47,3.71,146.29,dinheiro,Ana
3772,2025-08-19,P002,3,50,9.85,14.77,135.22,dinheiro,Carla
3773,2025-08-19,P003,3,250,2.38,17.85,732.15,dinheiro,Bruno
3774,2025-08-19,P001,1,3500,2.06,72.1,3427.9,cartao_credito,Carla
3775,2025-08-19,P002,1,50,3.99,2.0,48.01,dinheiro,Diego
3776,2025-08-19,P001,1,3500,6.54,228.9,3271.1,dinheiro,Diego
3777,2025-08-19,P004,1,900,8.46,76.14,823.86,pix,Bruno
3778,2025-08-19,P004,1,900,4.63,41.67,858.33,dinheiro,Ana
3779,2025-08-20,P002,3,50,7.87,11.81,138.19,cartao_credito,Diego
3780,2025-08-20,P004,1,900,11.01,99.09,800.91,cartao_credito,Bruno
3781,2025-08-20,P005,2,180,3.68,13.25,346.75,dinheiro,Ana
3782,2025-08-20,P003,2,250,8.35,41.75,458.25,dinheiro,Bruno
3783,2025-08-20,P004,1,900,9.69,87.21,812.79,dinheiro,Carla
3784,2025-08-20,P002,1,50,2.62,1.31,48.69,pix,Ana
3785,2025-08-20,P002,3,50,7.54,11.31,138.69,cartao_credito,Diego
3786,2025-08-21,P004,1,900,12.89,116.01,783.99,cartao_credito,Ana
3787,2025-08-21,P004,2,900,7.14,128.52,1671.48,dinheiro,Carla
3788,2025-08-21,P001,2,3500,2.29,160.3,6839.7,pix,Ana
3789,2025-08-21,P005,1,180,7.1,12.78,167.22,pix,Diego
3790,2025-08-22,P001,2,3500,1.53,107.1,6892.9,cartao_credito,Carla
3791,2025-08-22,P002,3,50,8.82,13.23,136.77,pix,Ana
3792,2025-08-22,P003,2,250,6.82,34.1,465.9,dinheiro,Bruno
3793,2025-08-22,P003,1,250,0.77,1.93,248.07,pix,Diego
3794,2025-08-22,P002,2,50,4.51,4.51,95.49,dinheiro,Ana
3795,2025-08-22,P001,1,3500,5.61,196.35,3303.65,dinheiro,Ana
3796,2025-08-22,P001,1,3500,5.83,204.05,3295.95,cartao_credito,Carla
3797,2025-08-22,P002,3,50,3.74,5.61,144.39,dinheiro,Ana
3798,2025-08-22,P003,2,250,5.19,25.95,474.05,dinheiro,Carla
3799,2025-08-22,P002,1,50,9.06,4.53,45.47,cartao_credito,Diego
3800,2025-08-22,P001,3,3500,0.26,27.3,10472.7,dinheiro,Ana
3801,2025-08-23,P003,1,250,13.91,34.77,215.22,cartao_credito,Ana
3802,2025-08-23,P001,3,3500,3.41,358.05,10141.95,pix,Diego
3803,2025-08-23,P004,1,900,7.92,71.28,828.72,dinheiro,Carla
3804,2025-08-23,P001,1,3500,8.44,295.4,3204.6,dinheiro,Carla
3805,2025-08-23,P003,3,250,6.74,50.55,699.45,dinheiro,Diego
3806,2025-08-23,P002,3,50,5.64,8.46,141.54,dinheiro,Bruno
3807,2025-08-23,P003,2,250,2.95,14.75,485.25,pix,Bruno
3808,2025-08-23,P002,2,50,8.15,8.15,91.85,pix,Ana
3809,2025-08-23,P003,3,250,0.13,0.97,749.02,cartao_credito,Ana
3810,2025-08-23,P004,3,900,1.21,32.67,2667.33,dinheiro,Carla
3811,2025-08-24,P001,1,3500,11.96,418.6,3081.4,cartao_credito,Bruno
3812,2025-08-24,P001,2,3500,9.47,662.9,6337.1,dinheiro,Bruno
3813,2025-08-24,P004,1,900,7.21,64.89,835.11,cartao_credito,Carla
3814,2025-08-24,P003,3,250,6.56,49.2,700.8,dinheiro,Bruno
3815,2025-08-24,P005,2,180,5.23,18.83,341.17,dinheiro,Carla
3816,2025-08-25,P003,1,250,0.37,0.93,249.07,cartao_credito,Carla
3817,2025-08-25,P001,1,3500,14.67,513.45,2986.55,cartao_credito,Diego
3818,2025-08-25,P004,1,900,4.41,39.69,860.31,pix,Ana
3819,2025-08-25,P004,3,900,2.35,63.45,2636.55,dinheiro,Diego
3820,2025-08-26,P003,3,250,3.02,22.65,727.35,cartao_credito,Bruno
3821,2025-08-26,P002,3,50,0.61,0.91,149.09,dinheiro,Bruno
3822,2025-08-26,P004,3,900,3.69,99.63,2600.37,dinheiro,Carla
3823,2025-08-26,P002,3,50,1.15,1.72,148.28,dinheiro,Diego
3824,2025-08-26,P005,3,180,1.72,9.29,530.71,pix,Ana
3825,2025-08-26,P004,2,900,2.82,50.76,1749.24,cartao_credito,Carla
3826,2025-08-26,P003,1,250,1.76,4.4,245.6,cartao_credito,Bruno
3827,2025-08-26,P002,3,50,4.09,6.13,143.87,pix,Bruno
3828,2025-08-26,P002,1,50,8.35,4.17,45.83,dinheiro,Bruno
3829,2025-08-27,P004,2,900,4.24,76.32,1723.68,cartao_credito,Diego
3830,2025-08-27,P001,3,3500,2.08,218.4,10281.6,dinheiro,Bruno
3831,2025-08-27,P005,3,180,10.66,57.56,482.44,cartao_credito,Bruno
3832,2025-08-27,P005,3,180,3.67,19.82,520.18,cartao_credito,Ana
3833,2025-08-27,P005,1,180,10.0,18.0,162.0,pix,Diego
3834,2025-08-27,P002,1,50,7.48,3.74,46.26,dinheiro,Carla
3835,2025-08-27,P004,1,900,8.25,74.25,825.75,cartao_credito,Ana
3836,2025-08-28,P004,2,900,0.44,7.92,1792.08,dinheiro,Carla
3837,2025-08-28,P004,3,900,6.8,183.6,2516.4,pix,Diego
3838,2025-08-28,P003,1,250,1.21,3.02,246.97,cartao_credito,Carla
3839,2025-08-28,P003,3,250,1.65,12.38,737.62,dinheiro,Ana
3840,2025-08-28,P005,1,180,9.39,16.9,163.1,cartao_credito,Bruno
3841,2025-08-28,P002,2,50,2.86,2.86,97.14,dinheiro,Bruno
3842,2025-08-29,P003,1,250,7.85,19.62,230.38,cartao_credito,Diego
3843,2025-08-29,P003,2,250,7.24,36.2,463.8,dinheiro,Diego
3844,2025-08-29,P002,2,50,3.62,3.62,96.38,dinheiro,Bruno
3845,2025-08-29,P004,1,900,7.68,69.12,830.88,pix,Ana
3846,2025-08-29,P003,1,250,3.4,8.5,241.5,pix,Carla
3847,2025-08-29,P002,3,50,8.96,13.44,136.56,pix,Diego
3848,2025-08-30,P004,1,900,8.19,73.71,826.29,dinheiro,Bruno
3849,2025-08-30,P004,2,900,3.57,64.26,1735.74,pix,Ana
3850,2025-08-30,P003,2,250,3.32,16.6,483.4,cartao_credito,Ana
3851,2025-08-30,P001,2,3500,0.84,58.8,6941.2,cartao_credito,Ana
3852,2025-08-30,P004,1,900,13.36,120.24,779.76,cartao_credito,Ana
3853,2025-08-30,P002,2,50,7.76,7.76,92.24,dinheiro,Ana
3854,2025-08-31,P005,2,180,3.56,12.82,347.18,dinheiro,Ana
3855,2025-08-31,P001,3,3500,4.27,448.35,10051.65,cartao_credito,Carla
3856,2025-08-31,P001,2,3500,3.17,221.9,6778.1,dinheiro,Ana
3857,2025-09-01,P004,3,900,2.07,55.89,2644.11,dinheiro,Bruno
3858,2025-09-01,P004,2,900,9.19,165.42,1634.58,dinheiro,Bruno
3859,2025-09-01,P005,2,180,1.98,7.13,352.87,pix,Diego
3860,2025-09-01,P003,3,250,3.58,26.85,723.15,cartao_credito,Ana
3861,2025-09-01,P003,1,250,9.85,24.62,225.38,pix,Carla
3862,2025-09-01,P005,3,180,6.51,35.15,504.85,pix,Diego
3863,2025-09-01,P002,2,50,1.96,1.96,98.04,dinheiro,Carla
3864,2025-09-01,P001,3,3500,4.62,485.1,10014.9,pix,Carla
3865,2025-09-01,P001,3,3500,4.86,510.3,9989.7,dinheiro,Diego
3866,2025-09-01,P005,3,180,5.86,31.64,508.36,pix,Diego
3867,2025-09-02,P002,2,50,5.83,5.83,94.17,pix,Ana
3868,2025-09-02,P002,2,50,3.87,3.87,96.13,cartao_credito,Diego
3869,2025-09-02,P004,2,900,13.43,241.74,1558.26,cartao_credito,Diego
3870,2025-09-03,P005,3,180,1.88,10.15,529.85,dinheiro,Diego
3871,2025-09-03,P005,1,180,2.66,4.79,175.21,dinheiro,Bruno
3872,2025-09-03,P002,1,50,8.77,4.38,45.62,cartao_credito,Diego
3873,2025-09-03,P003,1,250,7.31,18.27,231.72,dinheiro,Carla
3874,2025-09-03,P005,3,180,3.11,16.79,523.21,pix,Diego
3875,2025-09-04,P005,3,180,9.99,53.95,486.05,pix,Bruno
3876,2025-09-04,P001,2,3500,4.59,321.3,6678.7,pix,Bruno
3877,2025-09-04,P004,2,900,4.18,75.24,1724.76,dinheiro,Ana
3878,2025-09-04,P002,2,50,1.02,1.02,98.98,dinheiro,Bruno
3879,2025-09-05,P001,2,3500,2.42,169.4,6830.6,pix,Ana
3880,2025-09-05,P005,1,180,0.98,1.76,178.24,cartao_credito,Diego
3881,2025-09-05,P003,3,250,8.07,60.53,689.48,pix,Ana
3882,2025-09-05,P003,1,250,2.51,6.27,243.72,pix,Diego
3883,2025-09-06,P001,1,3500,1.26,44.1,3455.9,dinheiro,Diego
3884,2025-09-06,P001,1,3500,6.54,228.9,3271.1,pix,Bruno
3885,2025-09-06,P001,2,3500,0.42,29.4,6970.6,pix,Diego
3886,2025-09-06,P004,2,900,9.1,163.8,1636.2,pix,Bruno
3887,2025-09-07,P004,2,900,8.47,152.46,1647.54,dinheiro,Bruno
3888,2025-09-07,P002,3,50,3.16,4.74,145.26,pix,Diego
3889,2025-09-08,P003,3,250,4.86,36.45,713.55,dinheiro,Carla
3890,2025-09-08,P005,3,180,1.37,7.4,532.6,pix,Carla
3891,2025-09-09,P005,1,180,13.67,24.61,155.39,cartao_credito,Ana
3892,2025-09-09,P001,1,3500,2.64,92.4,3407.6,cartao_credito,Ana
3893,2025-09-09,P005,1,180,7.21,12.98,167.02,dinheiro,Bruno
3894,2025-09-10,P003,1,250,4.73,11.83,238.18,dinheiro,Bruno
3895,2025-09-10,P004,1,900,1.77,15.93,884.07,dinheiro,Carla
3896,2025-09-10,P001,1,3500,0.25,8.75,3491.25,dinheiro,Diego
3897,2025-09-10,P004,1,900,11.67,105.03,794.97,cartao_credito,Bruno
3898,2025-09-10,P005,2,180,6.08,21.89,338.11,pix,Bruno
3899,2025-09-10,P001,3,3500,10.85,1139.25,9360.75,cartao_credito,Bruno
3900,2025-09-10,P005,3,180,1.58,8.53,531.47,cartao_credito,Ana
3901,2025-09-11,P002,2,50,6.77,6.77,93.23,cartao_credito,Bruno
3902,2025-09-11,P001,1,3500,5.02,175.7,3324.3,pix,Ana
3903,2025-09-11,P002,2,50,0.15,0.15,99.85,cartao_credito,Carla
3904,2025-09-11,P002,2,50,0.94,0.94,99.06,dinheiro,Ana
3905,2025-09-11,P001,2,3500,12.8,896.0,6104.0,cartao_credito,Carla
3906,2025-09-11,P003,1,250,8.89,22.23,227.78,pix,Diego
3907,2025-09-11,P005,1,180,10.0,18.0,162.0,dinheiro,Diego
3908,2025-09-12,P004,1,900,0.19,1.71,898.29,cartao_credito,Ana
3909,2025-09-12,P004,3,900,7.06,190.62,2509.38,pix,Diego
3910,2025-09-12,P001,3,3500,9.78,1026.9,9473.1,pix,Bruno
3911,2025-09-12,P005,1,180,0.55,0.99,179.01,dinheiro,Ana
3912,2025-09-12,P001,2,3500,1.56,109.2,6890.8,dinheiro,Bruno
3913,2025-09-12,P002,3,50,6.48,9.72,140.28,dinheiro,Bruno
3914,2025-09-12,P001,3,3500,8.05,845.25,9654.75,pix,Carla
3915,2025-09-12,P005,2,180,0.47,1.69,358.31,pix,Ana
3916,2025-09-12,P002,1,50,1.45,0.72,49.27,pix,Bruno
3917,2025-09-12,P001,3,3500,13.22,1388.1,9111.9,cartao_credito,Bruno
3918,2025-09-13,P005,1,180,14.55,26.19,153.81,cartao_credito,Ana
3919,2025-09-13,P003,2,250,9.33,46.65,453.35,pix,Ana
3920,2025-09-13,P004,2,900,2.47,44.46,1755.54,dinheiro,Ana
3921,2025-09-13,P002,2,50,6.97,6.97,93.03,pix,Diego
3922,2025-09-13,P004,2,900,6.13,110.34,1689.66,pix,Ana
3923,2025-09-13,P001,1,3500,8.32,291.2,3208.8,pix,Bruno
3924,2025-09-13,P003,3,250,1.6,12.0,738.0,cartao_credito,Ana
3925,2025-09-14,P003,1,250,8.4,21.0,229.0,cartao_credito,Bruno
3926,2025-09-14,P002,3,50,9.5,14.25,135.75,pix,Bruno
3927,2025-09-14,P001,1,3500,3.42,119.7,3380.3,pix,Diego
3928,2025-09-15,P002,1,50,5.72,2.86,47.14,dinheiro,Carla
3929,2025-09-15,P004,1,900,5.04,45.36,854.64,dinheiro,Ana
3930,2025-09-15,P001,3,3500,3.1,325.5,10174.5,cartao_credito,Diego
3931,2025-09-15,P004,1,900,1.2,10.8,889.2,pix,Diego
3932,2025-09-16,P003,3,250,4.73,35.48,714.52,pix,Carla
3933,2025-09-16,P002,2,50,3.52,3.52,96.48,dinheiro,Ana
3934,2025-09-17,P005,2,180,6.7,24.12,335.88,cartao_credito,Ana
3935,2025-09-17,P003,3,250,4.31,32.33,717.67,dinheiro,Carla
3936,2025-09-17,P005,2,180,1.62,5.83,354.17,dinheiro,Carla
3937,2025-09-17,P002,1,50,12.1,6.05,43.95,cartao_credito,Ana
3938,2025-09-17,P002,2,50,2.49,2.49,97.51,pix,Ana
3939,2025-09-17,P004,2,900,9.84,177.12,1622.88,pix,Ana
3940,2025-09-17,P003,3,250,8.07,60.53,689.48,pix,Diego
3941,2025-09-18,P001,2,3500,5.34,373.8,6626.2,pix,Bruno
3942,2025-09-18,P002,1,50,4.97,2.48,47.52,dinheiro,Ana
3943,2025-09-18,P005,3,180,3.65,19.71,520.29,pix,Bruno
3944,2025-09-18,P003,1,250,3.04,7.6,242.4,pix,Ana
3945,2025-09-18,P005,2,180,5.64,20.3,339.7,pix,Ana
3946,2025-09-19,P004,2,900,4.28,77.04,1722.96,cartao_credito,Bruno
3947,2025-09-19,P001,3,3500,3.04,319.2,10180.8,cartao_credito,Ana
3948,2025-09-19,P003,2,250,0.66,3.3,496.7,pix,Carla
3949,2025-09-19,P002,3,50,2.25,3.38,146.62,cartao_credito,Carla
3950,2025-09-19,P003,2,250,4.26,21.3,478.7,pix,Carla
3951,2025-09-19,P004,1,900,1.45,13.05,886.95,pix,Diego
3952,2025-09-19,P004,2,900,1.57,28.26,1771.74,dinheiro,Carla
3953,2025-09-19,P001,1,3500,14.42,504.7,2995.3,cartao_credito,Bruno
3954,2025-09-19,P002,3,50,2.89,4.33,145.66,pix,Diego
3955,2025-09-19,P002,3,50,7.79,11.68,138.31,pix,Diego
3956,2025-09-20,P004,2,900,1.04,18.72,1781.28,pix,Bruno
3957,2025-09-20,P001,2,3500,6.52,456.4,6543.6,cartao_credito,Carla
3958,2025-09-20,P003,2,250,0.15,0.75,499.25,cartao_credito,Carla
3959,2025-09-21,P004,2,900,8.92,160.56,1639.44,cartao_credito,Diego
3960,2025-09-21,P004,1,900,7.81,70.29,829.71,pix,Diego
3961,2025-09-21,P001,3,3500,1.05,110.25,10389.75,pix,Carla
3962,2025-09-21,P004,2,900,6.03,108.54,1691.46,pix,Diego
3963,2025-09-22,P004,3,900,6.96,187.92,2512.08,pix,Carla
3964,2025-09-22,P001,2,3500,12.4,868.0,6132.0,cartao_credito,Diego
3965,2025-09-22,P004,1,900,4.29,38.61,861.39,dinheiro,Ana
3966,2025-09-22,P001,2,3500,0.23,16.1,6983.9,dinheiro,Ana
3967,2025-09-22,P002,3,50,9.35,14.03,135.97,pix,Diego
3968,2025-09-23,P001,3,3500,3.01,316.05,10183.95,dinheiro,Diego
3969,2025-09-23,P002,2,50,6.96,6.96,93.04,pix,Diego
3970,2025-09-24,P004,3,900,5.46,147.42,2552.58,dinheiro,Carla
3971,2025-09-24,P003,1,250,5.98,14.95,235.05,dinheiro,Ana
3972,2025-09-24,P001,2,3500,14.84,1038.8,5961.2,cartao_credito,Bruno
3973,2025-09-24,P004,1,900,3.1,27.9,872.1,dinheiro,Ana
3974,2025-09-24,P004,1,900,4.79,43.11,856.89,pix,Ana
3975,2025-09-24,P004,1,900,2.49,22.41,877.59,cartao_credito,Diego
3976,2025-09-24,P002,3,50,4.06,6.09,143.91,cartao_credito,Carla
3977,2025-09-24,P003,1,250,7.61,19.02,230.97,cartao_credito,Ana
3978,2025-09-24,P004,2,900,0.88,15.84,1784.16,dinheiro,Carla
3979,2025-09-24,P001,3,3500,8.62,905.1,9594.9,dinheiro,Ana
3980,2025-09-25,P001,1,3500,14.64,512.4,2987.6,cartao_credito,Ana
3981,2025-09-25,P005,2,180,1.56,5.62,354.38,cartao_credito,Ana
3982,2025-09-25,P003,1,250,2.82,7.05,242.95,pix,Carla
3983,2025-09-25,P003,3,250,8.4,63.0,687.0,dinheiro,Diego
3984,2025-09-25,P001,3,3500,2.68,281.4,10218.6,pix,Bruno
3985,2025-09-25,P002,1,50,13.18,6.59,43.41,cartao_credito,Bruno
3986,2025-09-25,P004,1,900,9.7,87.3,812.7,cartao_credito,Diego
3987,2025-09-26,P002,3,50,3.72,5.58,144.42,pix,Bruno
3988,2025-09-26,P003,2,250,0.31,1.55,498.45,dinheiro,Carla
3989,2025-09-26,P003,2,250,0.26,1.3,498.7,cartao_credito,Carla
3990,2025-09-26,P005,3,180,14.35,77.49,462.51,cartao_credito,Bruno
3991,2025-09-26,P002,3,50,7.91,11.87,138.13,dinheiro,Carla
3992,2025-09-26,P001,2,3500,1.48,103.6,6896.4,pix,Diego
3993,2025-09-26,P003,3,250,12.76,95.7,654.3,cartao_credito,Ana
3994,2025-09-26,P002,3,50,8.38,12.57,137.43,cartao_credito,Bruno
3995,2025-09-26,P002,1,50,4.97,2.48,47.52,pix,Ana
3996,2025-09-26,P005,3,180,4.58,24.73,515.27,dinheiro,Bruno
3997,2025-09-26,P005,3,180,5.57,30.08,509.92,cartao_credito,Diego
3998,2025-09-27,P001,3,3500,5.7,598.5,9901.5,dinheiro,Carla
3999,2025-09-27,P004,3,900,7.12,192.24,2507.76,pix,Diego
4000,2025-09-27,P005,3,180,9.15,49.41,490.59,dinheiro,Carla
4001,2025-09-27,P003,1,250,9.36,23.4,226.6,cartao_credito,Diego
4002,2025-09-28,P003,2,250,13.18,65.9,434.1,cartao_credito,Diego
4003,2025-09-28,P001,3,3500,1.99,208.95,10291.05,dinheiro,Carla
4004,2025-09-28,P004,1,900,6.09,54.81,845.19,cartao_credito,Ana
4005,2025-09-28,P001,3,3500,4.75,498.75,10001.25,dinheiro,Diego
4006,2025-09-28,P002,2,50,7.99,7.99,92.01,pix,Bruno
4007,2025-09-28,P002,2,50,4.14,4.14,95.86,dinheiro,Diego
4008,2025-09-28,P004,1,900,10.19,91.71,808.29,cartao_credito,Bruno
4009,2025-09-28,P003,3,250,7.02,52.65,697.35,pix,Diego
4010,2025-09-29,P002,2,50,0.39,0.39,99.61,pix,Bruno
4011,2025-09-29,P004,2,900,10.24,184.32,1615.68,cartao_credito,Carla
4012,2025-09-29,P001,1,3500,5.34,186.9,3313.1,cartao_credito,Ana
4013,2025-09-29,P004,3,900,9.89,267.03,2432.97,pix,Diego
4014,2025-09-29,P005,3,180,6.02,32.51,507.49,cartao_credito,Ana
4015,2025-09-29,P001,3,3500,0.73,76.65,10423.35,pix,Diego
4016,2025-09-29,P002,3,50,9.79,14.68,135.31,pix,Bruno
4017,2025-09-29,P002,3,50,1.62,2.43,147.57,dinheiro,Diego
4018,2025-09-29,P002,3,50,8.79,13.18,136.81,pix,Ana
4019,2025-09-29,P005,3,180,13.47,72.74,467.26,cartao_credito,Diego
4020,2025-09-29,P003,2,250,14.93,74.65,425.35,cartao_credito,Diego
4021,2025-09-30,P005,3,180,7.19,38.83,501.17,cartao_credito,Diego
4022,2025-09-30,P004,1,900,7.8,70.2,829.8,dinheiro,Bruno
4023,2025-10-01,P005,3,180,5.67,30.62,509.38,dinheiro,Diego
4024,2025-10-01,P001,2,3500,5.09,356.3,6643.7,pix,Diego
4025,2025-10-01,P001,3,3500,0.99,103.95,10396.05,pix,Carla
4026,2025-10-01,P001,3,3500,6.78,711.9,9788.1,dinheiro,Ana
4027,2025-10-01,P002,1,50,5.25,2.62,47.38,cartao_credito,Ana
4028,2025-10-01,P005,1,180,2.01,3.62,176.38,pix,Carla
4029,2025-10-01,P004,3,900,3.46,93.42,2606.58,cartao_credito,Ana
4030,2025-10-01,P004,2,900,1.79,32.22,1767.78,dinheiro,Carla
4031,2025-10-02,P002,3,50,3.82,5.73,144.27,dinheiro,Ana
4032,2025-10-02,P001,3,3500,4.08,428.4,10071.6,pix,Diego
4033,2025-10-02,P003,1,250,7.51,18.77,231.22,pix,Carla
4034,2025-10-02,P001,2,3500,0.17,11.9,6988.1,pix,Ana
4035,2025-10-02,P005,3,180,12.08,65.23,474.77,cartao_credito,Ana
4036,2025-10-02,P001,1,3500,3.0,105.0,3395.0,cartao_credito,Ana
4037,2025-10-02,P005,1,180,4.21,7.58,172.42,dinheiro,Diego
4038,2025-10-02,P005,2,180,6.99,25.16,334.84,cartao_credito,Diego
4039,2025-10-02,P001,3,3500,0.95,99.75,10400.25,cartao_credito,Bruno
4040,2025-10-02,P001,1,3500,2.83,99.05,3400.95,cartao_credito,Ana
4041,2025-10-02,P003,3,250,2.39,17.93,732.08,cartao_credito,Bruno
4042,2025-10-03,P003,2,250,6.66,33.3,466.7,pix,Diego
4043,2025-10-03,P003,1,250,1.18,2.95,247.05,cartao_credito,Ana
4044,2025-10-03,P002,1,50,8.72,4.36,45.64,dinheiro,Ana
4045,2025-10-03,P005,2,180,4.33,15.59,344.41,dinheiro,Ana
4046,2025-10-03,P004,1,900,13.62,122.58,777.42,cartao_credito,Bruno
4047,2025-10-03,P003,3,250,1.98,14.85,735.15,cartao_credito,Ana
4048,2025-10-03,P005,3,180,9.58,51.73,488.27,dinheiro,Carla
4049,2025-10-04,P005,1,180,6.92,12.46,167.54,pix,Bruno
4050,2025-10-04,P005,2,180,8.45,30.42,329.58,dinheiro,Ana
4051,2025-10-04,P001,3,3500,0.92,96.6,10403.4,pix,Diego
4052,2025-10-04,P001,1,3500,9.19,321.65,3178.35,dinheiro,Diego
4053,2025-10-04,P002,1,50,6.83,3.42,46.59,dinheiro,Bruno
4054,2025-10-04,P001,3,3500,3.51,368.55,10131.45,dinheiro,Bruno
4055,2025-10-05,P005,3,180,7.01,37.85,502.15,dinheiro,Carla
4056,2025-10-05,P001,1,3500,3.89,136.15,3363.85,cartao_credito,Bruno
4057,2025-10-05,P003,2,250,2.07,10.35,489.65,pix,Carla
4058,2025-10-05,P001,1,3500,2.81,98.35,3401.65,cartao_credito,Carla
4059,2025-10-05,P005,2,180,11.02,39.67,320.33,cartao_credito,Bruno
4060,2025-10-05,P003,3,250,6.75,50.62,699.38,pix,Bruno
4061,2025-10-05,P002,1,50,7.77,3.88,46.12,dinheiro,Diego
4062,2025-10-06,P001,3,3500,4.74,497.7,10002.3,cartao_credito,Bruno
4063,2025-10-06,P005,1,180,2.53,4.55,175.45,dinheiro,Carla
4064,2025-10-06,P002,2,50,2.85,2.85,97.15,pix,Diego
4065,2025-10-06,P002,2,50,0.63,0.63,99.37,pix,Carla
4066,2025-10-07,P004,1,900,4.16,37.44,862.56,cartao_credito,Ana
4067,2025-10-07,P003,2,250,6.05,30.25,469.75,dinheiro,Carla
4068,2025-10-07,P002,2,50,8.71,8.71,91.29,pix,Diego
4069,2025-10-07,P003,1,250,4.83,12.08,237.93,pix,Ana
4070,2025-10-08,P005,2,180,1.71,6.16,353.84,dinheiro,Ana
4071,2025-10-08,P003,1,250,12.4,31.0,219.0,cartao_credito,Ana
4072,2025-10-08,P001,1,3500,6.6,231.0,3269.0,cartao_credito,Diego
4073,2025-10-08,P001,2,3500,1.44,100.8,6899.2,pix,Ana
4074,2025-10-08,P004,1,900,8.17,73.53,826.47,pix,Carla
4075,2025-10-09,P004,1,900,13.84,124.56,775.44,cartao_credito,Bruno
4076,2025-10-09,P003,3,250,6.85,51.37,698.62,dinheiro,Ana
4077,2025-10-09,P001,1,3500,8.77,306.95,3193.05,cartao_credito,Ana
4078,2025-10-09,P001,3,3500,6.07,637.35,9862.65,dinheiro,Ana
4079,2025-10-09,P002,3,50,9.52,14.28,135.72,dinheiro,Ana
4080,2025-10-10,P005,1,180,7.81,14.06,165.94,dinheiro,Diego
4081,2025-10-10,P001,1,3500,1.94,67.9,3432.1,pix,Bruno
4082,2025-10-11,P001,2,3500,4.41,308.7,6691.3,pix,Ana
4083,2025-10-11,P004,2,900,7.36,132.48,1667.52,dinheiro,Bruno
4084,2025-10-11,P005,2,180,7.32,26.35,333.65,dinheiro,Bruno
4085,2025-10-11,P001,2,3500,6.31,441.7,6558.3,pix,Carla
4086,2025-10-11,P005,1,180,6.72,12.1,167.9,dinheiro,Carla
4087,2025-10-11,P001,1,3500,0.32,11.2,3488.8,pix,Bruno
4088,2025-10-11,P001,2,3500,13.08,915.6,6084.4,cartao_credito,Carla
4089,2025-10-11,P004,3,900,5.34,144.18,2555.82,cartao_credito,Carla
4090,2025-10-11,P005,1,180,13.87,24.97,155.03,cartao_credito,Carla
4091,2025-10-11,P002,2,50,3.57,3.57,96.43,pix,Diego
4092,2025-10-11,P001,1,3500,3.5,122.5,3377.5,pix,Diego
4093,2025-10-12,P004,1,900,7.97,71.73,828.27,cartao_credito,Diego
4094,2025-10-12,P002,1,50,2.9,1.45,48.55,pix,Ana
4095,2025-10-13,P005,2,180,8.54,30.74,329.26,pix,Bruno
4096,2025-10-13,P001,3,3500,2.46,258.3,10241.7,pix,Ana
4097,2025-10-13,P001,3,3500,11.97,1256.85,9243.15,cartao_credito,Ana
4098,2025-10-13,P003,1,250,2.59,6.47,243.53,pix,Ana
4099,2025-10-13,P004,1,900,11.96,107.64,792.36,cartao_credito,Ana
4100,2025-10-13,P004,3,900,5.26,142.02,2557.98,pix,Ana
4101,2025-10-13,P001,2,3500,11.74,821.8,6178.2,cartao_credito,Ana
4102,2025-10-13,P004,3,900,5.4,145.8,2554.2,pix,Ana
4103,2025-10-14,P002,2,50,4.77,4.77,95.23,dinheiro,Carla
4104,2025-10-14,P005,2,180,0.66,2.38,357.62,dinheiro,Diego
4105,2025-10-14,P002,1,50,8.53,4.26,45.73,dinheiro,Carla
4106,2025-10-14,P005,3,180,10.8,58.32,481.68,cartao_credito,Diego
4107,2025-10-14,P002,1,50,1.18,0.59,49.41,dinheiro,Ana
4108,2025-10-15,P001,1,3500,2.32,81.2,3418.8,pix,Ana
